"","index","variable","value","chain"
"284",115,"K",7.85180854863099,1
"285",116,"K",7.13532231779688,1
"286",117,"K",7.78213180535259,1
"287",118,"K",7.48885134551245,1
"288",119,"K",7.34295469266109,1
"289",120,"K",7.99287774002669,1
"290",121,"K",7.45061346188005,1
"291",122,"K",19.419814630936,1
"292",123,"K",7.74139738297502,1
"293",124,"K",7.3500028662503,1
"294",125,"K",8.3944273751574,1
"295",126,"K",7.49700388496914,1
"296",127,"K",7.97211649816589,1
"297",128,"K",7.84916964840666,1
"298",129,"K",6.47856043354746,1
"299",130,"K",7.43893360058676,1
"300",131,"K",6.82806997138544,1
"301",132,"K",7.66229386669313,1
"302",133,"K",7.50639322476778,1
"303",134,"K",8.29718921655195,1
"304",135,"K",9.37174396589189,1
"305",136,"K",7.13569819059533,1
"306",137,"K",7.58825134220709,1
"307",138,"K",8.00570508193121,1
"308",139,"K",24.6212714058051,1
"309",140,"K",7.24348475799697,1
"310",141,"K",7.32898679392449,1
"311",142,"K",7.7036900616767,1
"312",143,"K",7.48914281781426,1
"313",144,"K",7.42311658623049,1
"314",145,"K",7.69291197313611,1
"315",146,"K",7.91057737194341,1
"316",147,"K",7.60381646909739,1
"317",148,"K",9.08940900543468,1
"318",149,"K",7.6740024147979,1
"319",150,"K",7.41410033824679,1
"320",151,"K",8.24192213611852,1
"321",152,"K",7.42970527660105,1
"322",153,"K",7.91896359621159,1
"323",154,"K",7.35404691272946,1
"324",155,"K",7.92089336970468,1
"325",156,"K",7.14512755589754,1
"326",157,"K",7.56346298090893,1
"327",158,"K",7.36604046883444,1
"328",159,"K",32.5978988212275,1
"329",160,"K",7.87609439387808,1
"330",161,"K",7.80597492631044,1
"331",162,"K",7.47059411071393,1
"332",163,"K",20.1293772523208,1
"333",164,"K",7.65067253272385,1
"334",165,"K",11.9666925001669,1
"335",166,"K",9.01808481935434,1
"336",167,"K",7.91636808177986,1
"337",168,"K",7.96892997578623,1
"338",169,"K",7.49408893653465,1
"339",1,"r0",0.147524963556068,1
"340",2,"r0",0.0113087718665483,1
"341",3,"r0",0.212300695445436,1
"342",4,"r0",0.155558677184147,1
"343",5,"r0",0.196333573350316,1
"344",6,"r0",0.279534848711359,1
"345",7,"r0",0.206326343701381,1
"346",8,"r0",0.180983615163563,1
"347",9,"r0",0.204094111761756,1
"348",10,"r0",0.240559135481842,1
"349",11,"r0",0.258474999392557,1
"350",12,"r0",0.229111216586376,1
"351",13,"r0",0.174377286413429,1
"352",14,"r0",0.286285858563591,1
"353",15,"r0",0.18838170692525,1
"354",16,"r0",0.223475740129062,1
"355",17,"r0",0.268314078808626,1
"356",18,"r0",0.0730750599413034,1
"357",19,"r0",0.215514011989502,1
"358",20,"r0",0.204432994675466,1
"359",21,"r0",0.159148981560871,1
"360",22,"r0",0.158050341979711,1
"361",23,"r0",0.267474968631022,1
"362",24,"r0",0.110963713421484,1
"363",25,"r0",0.240833367451303,1
"364",26,"r0",0.200609023936402,1
"365",27,"r0",0.178608116168818,1
"366",28,"r0",0.278767452588078,1
"367",29,"r0",0.221053301821771,1
"368",30,"r0",0.314753791447841,1
"369",31,"r0",0.120763761701176,1
"370",32,"r0",0.0744864933656186,1
"371",33,"r0",0.107668734833987,1
"372",34,"r0",0.226649838546459,1
"373",35,"r0",0.133594400724692,1
"374",36,"r0",0.192431690456647,1
"375",37,"r0",0.269176105698644,1
"376",38,"r0",0.299531682431747,1
"377",39,"r0",0.300585980193973,1
"378",40,"r0",0.0339936378709395,1
"379",41,"r0",0.22050120119625,1
"380",42,"r0",0.0280043527761235,1
"381",43,"r0",0.0174906527704096,1
"382",44,"r0",0.0256358549370166,1
"383",45,"r0",0.315438133532114,1
"384",46,"r0",0.231754643465162,1
"385",47,"r0",0.153269420583834,1
"386",48,"r0",0.345591763419895,1
"387",49,"r0",0.166578159856135,1
"388",50,"r0",0.091790398775713,1
"389",51,"r0",0.0441047138498634,1
"390",52,"r0",0.31627254535642,1
"391",53,"r0",0.30049441211186,1
"392",54,"r0",0.243395958644036,1
"393",55,"r0",0.251104327946529,1
"394",56,"r0",0.0478261072044136,1
"395",57,"r0",0.0296173407281723,1
"396",58,"r0",0.292916271664457,1
"397",59,"r0",0.131192101003608,1
"398",60,"r0",0.0680444061069656,1
"399",61,"r0",0.029612638764545,1
"400",62,"r0",0.113311734663829,1
"401",63,"r0",0.370842913608708,1
"402",64,"r0",0.157249349928038,1
"403",65,"r0",0.337406806180293,1
"404",66,"r0",0.211076245396332,1
"405",67,"r0",0.368743226139543,1
"406",68,"r0",0.282525956595554,1
"407",69,"r0",0.0562194135976505,1
"408",70,"r0",0.146440429483227,1
"409",71,"r0",0.307341026437192,1
"410",72,"r0",0.192651055960045,1
"411",73,"r0",0.111033652845575,1
"412",74,"r0",0.0268072664446058,1
"413",75,"r0",0.0854144050501198,1
"414",76,"r0",0.11497280675691,1
"415",77,"r0",0.184511365571875,1
"416",78,"r0",0.262343575633633,1
"417",79,"r0",0.207029990584384,1
"418",80,"r0",0.118071373591235,1
"419",81,"r0",0.166206402464271,1
"420",82,"r0",0.355025468585243,1
"421",83,"r0",0.180569183209976,1
"422",84,"r0",0.0373313431573298,1
"423",85,"r0",0.015253863683957,1
"424",86,"r0",0.0315864794910728,1
"425",87,"r0",0.0971865097879816,1
"426",88,"r0",0.290354849927459,1
"427",89,"r0",0.221577168249986,1
"428",90,"r0",0.19697570160689,1
"429",91,"r0",0.335171314933765,1
"430",92,"r0",0.170296288461601,1
"431",93,"r0",0.156604008102306,1
"432",94,"r0",0.28856060812113,1
"433",95,"r0",0.217239586984901,1
"434",96,"r0",0.302519447712732,1
"435",97,"r0",0.259544582487623,1
"436",98,"r0",0.145099650476516,1
"437",99,"r0",0.349042436755679,1
"438",100,"r0",0.1153898368052,1
"439",101,"r0",0.101557454973031,1
"440",102,"r0",0.111543295814311,1
"441",103,"r0",0.145801549027712,1
"442",104,"r0",0.160298926942177,1
"443",105,"r0",0.156597057107032,1
"444",106,"r0",0.226146080974057,1
"445",107,"r0",0.202166344773895,1
"446",108,"r0",0.080490281004022,1
"447",109,"r0",0.0424883920800677,1
"448",110,"r0",0.243772770933824,1
"449",111,"r0",0.322330550446639,1
"450",112,"r0",0.150349078648465,1
"451",113,"r0",0.139327802297971,1
"452",114,"r0",0.0851706673054229,1
"453",115,"r0",0.193533779355803,1
"454",116,"r0",0.214832050656631,1
"455",117,"r0",0.211583004742168,1
"456",118,"r0",0.362845361276068,1
"457",119,"r0",0.112124901406408,1
"458",120,"r0",0.19315531813263,1
"459",121,"r0",0.203285466705589,1
"460",122,"r0",0.0134644362466202,1
"461",123,"r0",0.204023625218279,1
"462",124,"r0",0.25164224795965,1
"463",125,"r0",0.0505271653360448,1
"464",126,"r0",0.182397997391027,1
"465",127,"r0",0.191462205752108,1
"466",128,"r0",0.0380958275934365,1
"467",129,"r0",0.0624650188115539,1
"468",130,"r0",0.201087174571629,1
"469",131,"r0",0.0543813644719357,1
"470",132,"r0",0.264716551286223,1
"471",133,"r0",0.195654915515953,1
"472",134,"r0",0.166248347538808,1
"473",135,"r0",0.0535591555694003,1
"474",136,"r0",0.226211628411453,1
"475",137,"r0",0.292577004425441,1
"476",138,"r0",0.188201225419143,1
"477",139,"r0",0.0251701534553273,1
"478",140,"r0",0.287841180263051,1
"479",141,"r0",0.274560854428912,1
"480",142,"r0",0.156122908837004,1
"481",143,"r0",0.192793606096293,1
"482",144,"r0",0.257766717277273,1
"483",145,"r0",0.33883053103637,1
"484",146,"r0",0.140108152703712,1
"485",147,"r0",0.203141114644734,1
"486",148,"r0",0.0494142260233888,1
"487",149,"r0",0.151307410518001,1
"488",150,"r0",0.241829010826548,1
"489",151,"r0",0.152283469940593,1
"490",152,"r0",0.158168333017864,1
"491",153,"r0",0.231221536250077,1
"492",154,"r0",0.242752608050177,1
"493",155,"r0",0.0913895730443236,1
"494",156,"r0",0.139021676680713,1
"495",157,"r0",0.273175165994872,1
"496",158,"r0",0.27995264890957,1
"497",159,"r0",0.034796898207347,1
"498",160,"r0",0.15241192232888,1
"499",161,"r0",0.122021335865987,1
"500",162,"r0",0.335288524845339,1
"501",163,"r0",0.024873692077344,1
"502",164,"r0",0.170471537889024,1
"503",165,"r0",0.0435437351331563,1
"504",166,"r0",0.088788833340661,1
"505",167,"r0",0.1351584300855,1
"506",168,"r0",0.158589142223058,1
"507",169,"r0",0.173550807612731,1
"508",1,"stdQ",0.0511801849542395,1
"509",2,"stdQ",0.0425806184698598,1
"510",3,"stdQ",0.0622540314924283,1
"511",4,"stdQ",0.0502770503722457,1
"512",5,"stdQ",0.0444941158697129,1
"513",6,"stdQ",0.0525160965197427,1
"514",7,"stdQ",0.0477876715846118,1
"515",8,"stdQ",0.0447130011316031,1
"516",9,"stdQ",0.0492212712204526,1
"517",10,"stdQ",0.0429424737332409,1
"518",11,"stdQ",0.0424033027577712,1
"519",12,"stdQ",0.0514018352676356,1
"520",13,"stdQ",0.0505917462958234,1
"521",14,"stdQ",0.0582985343347948,1
"522",15,"stdQ",0.0585004096350307,1
"523",16,"stdQ",0.0444106315322976,1
"524",17,"stdQ",0.0528740767891724,1
"525",18,"stdQ",0.0495464299977936,1
"526",19,"stdQ",0.044370684983699,1
"527",20,"stdQ",0.0433724034342601,1
"528",21,"stdQ",0.0512208868380347,1
"529",22,"stdQ",0.0529508300555072,1
"530",23,"stdQ",0.0556666249705701,1
"531",24,"stdQ",0.0489738804112414,1
"532",25,"stdQ",0.0517569557504623,1
"533",26,"stdQ",0.0475758545407767,1
"534",27,"stdQ",0.0558596912000828,1
"535",28,"stdQ",0.0565618206577566,1
"536",29,"stdQ",0.0499443592656219,1
"537",30,"stdQ",0.0388176071865807,1
"538",31,"stdQ",0.0530348202666215,1
"539",32,"stdQ",0.0431096571744049,1
"540",33,"stdQ",0.0502213628162195,1
"541",34,"stdQ",0.0551254757754813,1
"542",35,"stdQ",0.0393395132474163,1
"543",36,"stdQ",0.0467813806689286,1
"544",37,"stdQ",0.0461593215841408,1
"545",38,"stdQ",0.051461373078718,1
"546",39,"stdQ",0.0450920323383436,1
"547",40,"stdQ",0.0597258475017961,1
"548",41,"stdQ",0.0481596268158303,1
"549",42,"stdQ",0.0444976590999921,1
"550",43,"stdQ",0.0588181638291738,1
"551",44,"stdQ",0.0547572481555469,1
"552",45,"stdQ",0.0483314406046721,1
"553",46,"stdQ",0.0455370952945874,1
"554",47,"stdQ",0.0435581835510925,1
"555",48,"stdQ",0.0452785289307283,1
"556",49,"stdQ",0.0561882667399331,1
"557",50,"stdQ",0.0541037550783446,1
"558",51,"stdQ",0.0526076053008584,1
"559",52,"stdQ",0.0430636510706206,1
"560",53,"stdQ",0.0450599177869131,1
"561",54,"stdQ",0.0414477716746826,1
"562",55,"stdQ",0.0454171919627342,1
"563",56,"stdQ",0.0541054517245324,1
"564",57,"stdQ",0.0523762621049098,1
"565",58,"stdQ",0.04947821050397,1
"566",59,"stdQ",0.0509319230634508,1
"567",60,"stdQ",0.0547529128664305,1
"568",61,"stdQ",0.0575392487975163,1
"569",62,"stdQ",0.0528603550959858,1
"570",63,"stdQ",0.0484951760733941,1
"571",64,"stdQ",0.0489325364414263,1
"572",65,"stdQ",0.0462800081849122,1
"573",66,"stdQ",0.0512398705278721,1
"574",67,"stdQ",0.0562997282228679,1
"575",68,"stdQ",0.0515572612830597,1
"576",69,"stdQ",0.0518364371840627,1
"577",70,"stdQ",0.0525877224977493,1
"578",71,"stdQ",0.0459260979465092,1
"579",72,"stdQ",0.0456382986860559,1
"580",73,"stdQ",0.0430100158677597,1
"581",74,"stdQ",0.0534896826256169,1
"582",75,"stdQ",0.0578235598166665,1
"583",76,"stdQ",0.0535268475626955,1
"584",77,"stdQ",0.0393033705867293,1
"585",78,"stdQ",0.0547452944134987,1
"586",79,"stdQ",0.0536881424804349,1
"587",80,"stdQ",0.0493646238799044,1
"588",81,"stdQ",0.0439820979272941,1
"589",82,"stdQ",0.0555485136728873,1
"590",83,"stdQ",0.0439973480556173,1
"591",84,"stdQ",0.058702923132349,1
"592",85,"stdQ",0.0540921586876124,1
"593",86,"stdQ",0.0533501878566902,1
"594",87,"stdQ",0.0542856570007996,1
"595",88,"stdQ",0.0492632953981642,1
"596",89,"stdQ",0.0492922113672948,1
"597",90,"stdQ",0.0530257282338599,1
"598",91,"stdQ",0.0443286009150182,1
"599",92,"stdQ",0.0446320415280115,1
"600",93,"stdQ",0.0426191878135688,1
"601",94,"stdQ",0.0576922292470031,1
"602",95,"stdQ",0.0492361169638816,1
"603",96,"stdQ",0.0391677387348242,1
"604",97,"stdQ",0.0442577170160059,1
"605",98,"stdQ",0.0472204197957432,1
"606",99,"stdQ",0.0629968422669252,1
"607",100,"stdQ",0.0562474265554548,1
"608",101,"stdQ",0.0435401271438478,1
"609",102,"stdQ",0.0501272424886101,1
"610",103,"stdQ",0.0595271475708323,1
"611",104,"stdQ",0.0494689658361975,1
"612",105,"stdQ",0.0498460487187971,1
"613",106,"stdQ",0.0440188090998272,1
"614",107,"stdQ",0.044488365334608,1
"615",108,"stdQ",0.0449246178680088,1
"616",109,"stdQ",0.0627748299206385,1
"617",110,"stdQ",0.0520932469413684,1
"618",111,"stdQ",0.0424562485705061,1
"619",112,"stdQ",0.0419275378408832,1
"620",113,"stdQ",0.0483244748119804,1
"621",114,"stdQ",0.0520164357370727,1
"622",115,"stdQ",0.0586915087690011,1
"623",116,"stdQ",0.0552546612211118,1
"624",117,"stdQ",0.0413848645145266,1
"625",118,"stdQ",0.0424995217752989,1
"626",119,"stdQ",0.0448746535891164,1
"627",120,"stdQ",0.0523045940501659,1
"628",121,"stdQ",0.047248306260619,1
"629",122,"stdQ",0.0554807780066026,1
"630",123,"stdQ",0.0512369848658027,1
"631",124,"stdQ",0.0486005086854865,1
"632",125,"stdQ",0.042454025157783,1
"633",126,"stdQ",0.0508231638731608,1
"634",127,"stdQ",0.0759373030592852,1
"635",128,"stdQ",0.0582784411514841,1
"636",129,"stdQ",0.0497139651183274,1
"637",130,"stdQ",0.049159555074665,1
"638",131,"stdQ",0.050338830460387,1
"639",132,"stdQ",0.042658067265159,1
"640",133,"stdQ",0.0523192646848443,1
"641",134,"stdQ",0.0669071753548896,1
"642",135,"stdQ",0.0556124507509266,1
"643",136,"stdQ",0.0667587350759453,1
"644",137,"stdQ",0.0448762412180728,1
"645",138,"stdQ",0.0564113554085515,1
"646",139,"stdQ",0.0594389567418712,1
"647",140,"stdQ",0.0451791285726039,1
"648",141,"stdQ",0.0483660068067311,1
"649",142,"stdQ",0.0461331402692661,1
"650",143,"stdQ",0.047895137418364,1
"651",144,"stdQ",0.0456116609382527,1
"652",145,"stdQ",0.051457825353514,1
"653",146,"stdQ",0.0466409320063201,1
"654",147,"stdQ",0.0403404134010519,1
"655",148,"stdQ",0.0558952666497111,1
"656",149,"stdQ",0.0532434704445933,1
"657",150,"stdQ",0.0474901416562683,1
"658",151,"stdQ",0.0602606174915601,1
"659",152,"stdQ",0.0508603787143277,1
"660",153,"stdQ",0.0499769444174975,1
"661",154,"stdQ",0.0533896258078095,1
"662",155,"stdQ",0.0489070422440361,1
"663",156,"stdQ",0.0537532839574241,1
"664",157,"stdQ",0.0427213620937795,1
"665",158,"stdQ",0.0532788478904198,1
"666",159,"stdQ",0.0652368711569476,1
"667",160,"stdQ",0.0436218165177472,1
"668",161,"stdQ",0.0666919010776719,1
"669",162,"stdQ",0.0427987392094916,1
"670",163,"stdQ",0.0638211240697438,1
"671",164,"stdQ",0.049091882851923,1
"672",165,"stdQ",0.0566091106433783,1
"673",166,"stdQ",0.0550288405412694,1
"674",167,"stdQ",0.0508563520621657,1
"675",168,"stdQ",0.0423013305866419,1
"676",169,"stdQ",0.041986481793092,1
"677",1,"deviance",34.7575005967587,2
"678",2,"deviance",37.5389473980534,2
"679",3,"deviance",42.3074722916038,2
"680",4,"deviance",35.2611949815201,2
"681",5,"deviance",35.16610887037,2
"682",6,"deviance",38.551067707015,2
"683",7,"deviance",34.8848988865336,2
"684",8,"deviance",37.197935078509,2
"685",9,"deviance",35.7839731725881,2
"686",10,"deviance",37.745789004412,2
"687",11,"deviance",38.2518429281081,2
"688",12,"deviance",36.441410168417,2
"689",13,"deviance",35.3466386575881,2
"690",14,"deviance",34.8432553553497,2
"691",15,"deviance",37.7690388641174,2
"692",16,"deviance",39.4019926803792,2
"693",17,"deviance",40.4172512032238,2
"694",18,"deviance",35.8232307090285,2
"695",19,"deviance",46.9136991452506,2
"696",20,"deviance",34.8037813415167,2
"697",21,"deviance",36.2262176964646,2
"698",22,"deviance",37.8113208549692,2
"699",23,"deviance",41.6604749758535,2
"700",24,"deviance",37.0947962307428,2
"701",25,"deviance",45.3751859442427,2
"702",26,"deviance",36.9437720436872,2
"703",27,"deviance",35.9258852720038,2
"704",28,"deviance",40.4225699342137,2
"705",29,"deviance",39.1936298710067,2
"706",30,"deviance",36.1177902343306,2
"707",31,"deviance",34.882822270772,2
"708",32,"deviance",49.7751830033976,2
"709",33,"deviance",37.0175681405908,2
"710",34,"deviance",41.9346388200303,2
"711",35,"deviance",42.5199102850355,2
"712",36,"deviance",38.1850700055965,2
"713",37,"deviance",39.4950256299048,2
"714",38,"deviance",35.3362255089316,2
"715",39,"deviance",35.9045531474678,2
"716",40,"deviance",38.2463349129834,2
"717",41,"deviance",37.3667697572293,2
"718",42,"deviance",36.2542873928692,2
"719",43,"deviance",36.431379068702,2
"720",44,"deviance",35.2044117798024,2
"721",45,"deviance",36.7058116766059,2
"722",46,"deviance",36.4928800947219,2
"723",47,"deviance",37.4275742564619,2
"724",48,"deviance",37.1272805797209,2
"725",49,"deviance",34.7466714093328,2
"726",50,"deviance",36.7080555343646,2
"727",51,"deviance",41.0371745632663,2
"728",52,"deviance",37.1653873361407,2
"729",53,"deviance",35.9708550617279,2
"730",54,"deviance",35.4896209332163,2
"731",55,"deviance",34.7737734847243,2
"732",56,"deviance",38.9653517571692,2
"733",57,"deviance",35.8032887585943,2
"734",58,"deviance",37.5563315685108,2
"735",59,"deviance",35.3482940671944,2
"736",60,"deviance",42.5654854866889,2
"737",61,"deviance",38.8791236211734,2
"738",62,"deviance",38.3284246656928,2
"739",63,"deviance",35.3754574892695,2
"740",64,"deviance",37.2938918761926,2
"741",65,"deviance",40.1526817628234,2
"742",66,"deviance",36.7944781251621,2
"743",67,"deviance",38.4062820207652,2
"744",68,"deviance",41.8295514730692,2
"745",69,"deviance",46.6591056319517,2
"746",70,"deviance",34.7642164624373,2
"747",71,"deviance",40.4738343729359,2
"748",72,"deviance",42.7631925723062,2
"749",73,"deviance",36.6231208991227,2
"750",74,"deviance",34.9549611746057,2
"751",75,"deviance",35.9051567637897,2
"752",76,"deviance",36.1248179182988,2
"753",77,"deviance",35.246847085118,2
"754",78,"deviance",44.9762696693807,2
"755",79,"deviance",44.1024164349417,2
"756",80,"deviance",35.2789707107446,2
"757",81,"deviance",35.9590672970485,2
"758",82,"deviance",36.7283946128684,2
"759",83,"deviance",44.4982453705749,2
"760",84,"deviance",38.5909471430441,2
"761",85,"deviance",38.7119986098621,2
"762",86,"deviance",34.302281887593,2
"763",87,"deviance",35.7932025849454,2
"764",88,"deviance",43.3026287513132,2
"765",89,"deviance",36.994639494218,2
"766",90,"deviance",40.2218469610564,2
"767",91,"deviance",36.964023872852,2
"768",92,"deviance",42.691846864235,2
"769",93,"deviance",36.4777199221817,2
"770",94,"deviance",35.2033817983924,2
"771",95,"deviance",40.7243305150812,2
"772",96,"deviance",37.7236420660983,2
"773",97,"deviance",40.250008832509,2
"774",98,"deviance",39.7826360858262,2
"775",99,"deviance",35.7740520940655,2
"776",100,"deviance",37.5739044230122,2
"777",101,"deviance",40.6340904628139,2
"778",102,"deviance",40.5697791572964,2
"779",103,"deviance",38.0687936262764,2
"780",104,"deviance",34.7371576511452,2
"781",105,"deviance",44.0998803209154,2
"782",106,"deviance",36.3580510717174,2
"783",107,"deviance",34.8022722615176,2
"784",108,"deviance",37.043250322749,2
"785",109,"deviance",36.595135796893,2
"786",110,"deviance",36.9672142772804,2
"787",111,"deviance",34.878455754753,2
"788",112,"deviance",35.9186020936698,2
"789",113,"deviance",35.88420975334,2
"790",114,"deviance",34.7910461685772,2
"791",115,"deviance",39.8461674628575,2
"792",116,"deviance",35.5772383447683,2
"793",117,"deviance",35.6060926417266,2
"794",118,"deviance",41.7055021451575,2
"795",119,"deviance",35.2209659687649,2
"796",120,"deviance",34.6105053139407,2
"797",121,"deviance",37.4990360317431,2
"798",122,"deviance",41.7901050404663,2
"799",123,"deviance",34.337668056692,2
"800",124,"deviance",36.64858884596,2
"801",125,"deviance",42.3870290921499,2
"802",126,"deviance",41.8186952664128,2
"803",127,"deviance",35.9735221980186,2
"804",128,"deviance",35.1564477641876,2
"805",129,"deviance",35.7962198416,2
"806",130,"deviance",34.8746932770368,2
"807",131,"deviance",37.6711746672145,2
"808",132,"deviance",34.3830298004961,2
"809",133,"deviance",35.4591597380482,2
"810",134,"deviance",34.6670172890142,2
"811",135,"deviance",41.5625868958113,2
"812",136,"deviance",34.3607891484336,2
"813",137,"deviance",41.9045691965632,2
"814",138,"deviance",38.633060645374,2
"815",139,"deviance",37.90470814646,2
"816",140,"deviance",39.8871973652047,2
"817",141,"deviance",36.4212915776351,2
"818",142,"deviance",38.5313725550222,2
"819",143,"deviance",43.5171110329552,2
"820",144,"deviance",36.2096370660095,2
"821",145,"deviance",42.7888167763164,2
"822",146,"deviance",35.1557613189813,2
"823",147,"deviance",42.6562012482379,2
"824",148,"deviance",42.3465091531341,2
"825",149,"deviance",35.720109361809,2
"826",150,"deviance",37.1145191364843,2
"827",151,"deviance",39.5706435748818,2
"828",152,"deviance",37.6729834811145,2
"829",153,"deviance",39.9041549145989,2
"830",154,"deviance",38.4420814927256,2
"831",155,"deviance",37.30034972373,2
"832",156,"deviance",36.2963680907104,2
"833",157,"deviance",35.4402666112952,2
"834",158,"deviance",38.4487923079861,2
"835",159,"deviance",37.6756778133699,2
"836",160,"deviance",34.3156537437979,2
"837",161,"deviance",37.3803132379425,2
"838",162,"deviance",34.511393209604,2
"839",163,"deviance",37.7418011108395,2
"840",164,"deviance",37.2122573565133,2
"841",165,"deviance",36.2672723674301,2
"842",166,"deviance",34.6009252621514,2
"843",167,"deviance",37.7889407933442,2
"844",168,"deviance",35.5017045265083,2
"845",169,"deviance",41.3817198894399,2
"846",1,"K",7.69816108144754,2
"847",2,"K",7.67134435646028,2
"848",3,"K",10.8829639440023,2
"849",4,"K",7.40537565978853,2
"850",5,"K",7.51408877902301,2
"851",6,"K",7.97394421911186,2
"852",7,"K",7.7780359919469,2
"853",8,"K",7.5415801580337,2
"854",9,"K",7.53326181231377,2
"855",10,"K",7.6664087974188,2
"856",11,"K",7.28644422983111,2
"857",12,"K",7.39173474451085,2
"858",13,"K",7.57102838928065,2
"859",14,"K",7.42153261383543,2
"860",15,"K",7.73299943910607,2
"861",16,"K",7.18761029540059,2
"862",17,"K",8.5783350205326,2
"863",18,"K",7.98891263869013,2
"864",19,"K",29.1289113694014,2
"865",20,"K",7.65315913288202,2
"866",21,"K",7.34105173238698,2
"867",22,"K",8.28183760857342,2
"868",23,"K",7.08144962619625,2
"869",24,"K",7.223354861583,2
"870",25,"K",14.9710908103088,2
"871",26,"K",7.85055291430125,2
"872",27,"K",8.02800483169116,2
"873",28,"K",8.95660837538937,2
"874",29,"K",8.43513151750001,2
"875",30,"K",7.69833159555323,2
"876",31,"K",7.74440839461906,2
"877",32,"K",7.11796017041793,2
"878",33,"K",7.80884359365508,2
"879",34,"K",6.88414817781357,2
"880",35,"K",7.62420814533677,2
"881",36,"K",7.69285353629367,2
"882",37,"K",8.69900048037126,2
"883",38,"K",7.81641845937028,2
"884",39,"K",7.46398172802404,2
"885",40,"K",7.88965665702355,2
"886",41,"K",7.59195837533253,2
"887",42,"K",7.71455400819379,2
"888",43,"K",7.51752759026611,2
"889",44,"K",7.72270839420579,2
"890",45,"K",7.78738005961486,2
"891",46,"K",7.41265400928125,2
"892",47,"K",7.98762633524904,2
"893",48,"K",7.22542939337875,2
"894",49,"K",7.76525300591466,2
"895",50,"K",7.43027017224075,2
"896",51,"K",7.68088279122374,2
"897",52,"K",7.71056171049547,2
"898",53,"K",7.96614905286098,2
"899",54,"K",7.38993292447096,2
"900",55,"K",7.44658958732211,2
"901",56,"K",8.55702586764978,2
"902",57,"K",7.8740230351932,2
"903",58,"K",7.32647751651322,2
"904",59,"K",7.55437225094515,2
"905",60,"K",7.14371207716656,2
"906",61,"K",7.16221252101748,2
"907",62,"K",7.52957399745128,2
"908",63,"K",7.50008120246813,2
"909",64,"K",7.45992919917876,2
"910",65,"K",7.39093501667469,2
"911",66,"K",7.6396136052131,2
"912",67,"K",8.12310487620558,2
"913",68,"K",8.88467921810747,2
"914",69,"K",7.39487505318979,2
"915",70,"K",7.5707730053086,2
"916",71,"K",9.46748651552544,2
"917",72,"K",13.8019327164787,2
"918",73,"K",7.37112489599245,2
"919",74,"K",7.63224900254854,2
"920",75,"K",7.72344779412689,2
"921",76,"K",7.77982575737653,2
"922",77,"K",7.6161537020304,2
"923",78,"K",22.2336091132983,2
"924",79,"K",7.82247091861873,2
"925",80,"K",7.55240083118237,2
"926",81,"K",7.58629495472228,2
"927",82,"K",7.89188368905304,2
"928",83,"K",29.3201852181577,2
"929",84,"K",8.1062051144551,2
"930",85,"K",7.4290613962217,2
"931",86,"K",7.61970679474851,2
"932",87,"K",7.94165560047803,2
"933",88,"K",7.37888616121851,2
"934",89,"K",7.68587363455001,2
"935",90,"K",8.38621695509602,2
"936",91,"K",7.61857275753563,2
"937",92,"K",17.4566042419574,2
"938",93,"K",8.09578928312017,2
"939",94,"K",7.49888414612394,2
"940",95,"K",7.22760230176429,2
"941",96,"K",7.91517984260377,2
"942",97,"K",7.79305979090011,2
"943",98,"K",8.70382636338752,2
"944",99,"K",7.50763667027915,2
"945",100,"K",7.86133242225052,2
"946",101,"K",8.56903276528252,2
"947",102,"K",7.87632396218065,2
"948",103,"K",7.93574439329506,2
"949",104,"K",7.54682213751088,2
"950",105,"K",5.41641834834551,2
"951",106,"K",7.76468710151105,2
"952",107,"K",7.55069387011904,2
"953",108,"K",7.22658711192703,2
"954",109,"K",7.51083316033799,2
"955",110,"K",8.2132601212845,2
"956",111,"K",7.59310066321185,2
"957",112,"K",7.64645597954254,2
"958",113,"K",7.93159763221904,2
"959",114,"K",7.67911078380585,2
"960",115,"K",8.16248231076199,2
"961",116,"K",7.53783842418038,2
"962",117,"K",7.80319127109095,2
"963",118,"K",8.52536937957227,2
"964",119,"K",7.88519249776058,2
"965",120,"K",7.72805129309906,2
"966",121,"K",8.33111683286492,2
"967",122,"K",9.57502047526103,2
"968",123,"K",7.64799920429882,2
"969",124,"K",8.05918898089535,2
"970",125,"K",14.5085245189353,2
"971",126,"K",8.03290449982325,2
"972",127,"K",7.48726901045342,2
"973",128,"K",7.60214638221991,2
"974",129,"K",7.80402210221633,2
"975",130,"K",7.7901906232592,2
"976",131,"K",7.90667275147633,2
"977",132,"K",7.65778527118224,2
"978",133,"K",7.5613684557115,2
"979",134,"K",7.68621409279813,2
"980",135,"K",9.15511186250731,2
"981",136,"K",7.66480350546999,2
"982",137,"K",6.55671195399893,2
"983",138,"K",8.6100390143434,2
"984",139,"K",8.15514790729504,2
"985",140,"K",8.01805643031384,2
"986",141,"K",7.60237619097098,2
"987",142,"K",8.4470979648029,2
"988",143,"K",12.3529343852917,2
"989",144,"K",7.85924491528815,2
"990",145,"K",24.3585866372639,2
"991",146,"K",7.48397569070814,2
"992",147,"K",6.93052955388497,2
"993",148,"K",6.97835288648643,2
"994",149,"K",7.31205807197443,2
"995",150,"K",8.17563838893455,2
