"","time","stock","variable","value","L1"
"3640",40,7.20181723741119,"GP",7.40250202234793,16
"3641",1,5.5,"True",5.5,16
"3642",2,5.38413843748528,"True",5.71909509234927,16
"3643",3,5.63349720391605,"True",5.55589185513903,16
"3644",4,6.23265019241262,"True",5.90370178618359,16
"3645",5,5.9333894518779,"True",6.67173877524302,16
"3646",6,6.43873200063419,"True",6.30205261336741,16
"3647",7,7.08393550659268,"True",6.90694081465175,16
"3648",8,7.30639119770539,"True",7.51940091826339,16
"3649",9,7.47384462790079,"True",7.68093385361522,16
"3650",10,7.56750009954894,"True",7.78411699548506,16
"3651",11,7.49369682729906,"True",7.83471214587007,16
"3652",12,7.6114813852542,"True",7.79527242741411,16
"3653",13,7.47410985305863,"True",7.85668177462676,16
"3654",14,7.48792723491738,"True",7.78426755170921,16
"3655",15,7.81720798400267,"True",7.79205414139718,16
"3656",16,8.33442690486934,"True",7.94402483682204,16
"3657",17,8.00473240004931,"True",8.04899461841792,16
"3658",18,7.7993319230127,"True",8.00117618839111,16
"3659",19,7.58393789226019,"True",7.93745223401644,16
"3660",20,7.52153469764064,"True",7.84305779571762,16
"3661",21,8.81331853844151,"True",7.81052582472943,16
"3662",22,8.05302965667377,"True",7.9992194205289,16
"3663",23,7.81820251586818,"True",8.01238897490497,16
"3664",24,7.77130394886346,"True",7.94438478141476,16
"3665",25,8.11101700532457,"True",7.92675534291566,16
"3666",26,7.75039845686052,"True",8.02394557755947,16
"3667",27,7.36535500887976,"True",7.9184659701507,16
"3668",28,7.94415397492145,"True",7.71910575940164,16
"3669",29,7.58666139683521,"True",7.98507689954144,16
"3670",30,7.83848973507748,"True",7.84442505165979,16
"3671",31,7.58805396036932,"True",7.95159544456624,16
"3672",32,8.28964272603427,"True",7.84512244370179,16
"3673",33,7.85736696297526,"True",8.04645170503523,16
"3674",34,7.68073808953333,"True",7.95807908556951,16
"3675",35,7.69367293087691,"True",7.88893541072923,16
"3676",36,7.27707793828183,"True",7.89464019574851,16
"3677",37,7.22675867864241,"True",7.66122262941851,16
"3678",38,6.83868573815973,"True",7.62625997965728,16
"3679",39,6.83648550214447,"True",7.31058606585156,16
"3680",40,7.20181723741119,"True",7.30857328161409,16
"3681",1,5.5,"MLE",5.5,16
"3682",2,5.38413843748528,"MLE",4.90283933778807,16
"3683",3,5.63349720391605,"MLE",4.723108430783,16
"3684",4,6.23265019241262,"MLE",5.10911813326201,16
"3685",5,5.9333894518779,"MLE",6.00548713519819,16
"3686",6,6.43873200063419,"MLE",5.56578037222135,16
"3687",7,7.08393550659268,"MLE",6.2946808349879,16
"3688",8,7.30639119770539,"MLE",7.09677079480657,16
"3689",9,7.47384462790079,"MLE",7.32737992114767,16
"3690",10,7.56750009954894,"MLE",7.48261705897231,16
"3691",11,7.49369682729906,"MLE",7.56213973802743,16
"3692",12,7.6114813852542,"MLE",7.4999201572615,16
"3693",13,7.47410985305863,"MLE",7.59761616102427,16
"3694",14,7.48792723491738,"MLE",7.48284979593391,16
"3695",15,7.81720798400267,"MLE",7.49491596102417,16
"3696",16,8.33442690486934,"MLE",7.74718321396547,16
"3697",17,8.00473240004931,"MLE",7.99715757973881,16
"3698",18,7.7993319230127,"MLE",7.85916229120686,16
"3699",19,7.58393789226019,"MLE",7.73527902111483,16
"3700",20,7.52153469764064,"MLE",7.57554015050174,16
"3701",21,8.81331853844151,"MLE",7.52378081188033,16
"3702",22,8.05302965667377,"MLE",8.05934048244258,16
"3703",23,7.81820251586818,"MLE",7.88412639512122,16
"3704",24,7.77130394886346,"MLE",7.74783929813397,16
"3705",25,8.11101700532457,"MLE",7.71619057282209,16
"3706",26,7.75039845686052,"MLE",7.91196674499667,16
"3707",27,7.36535500887976,"MLE",7.70161765465474,16
"3708",28,7.94415397492145,"MLE",7.38390726650975,16
"3709",29,7.58666139683521,"MLE",7.82558839247405,16
"3710",30,7.83848973507748,"MLE",7.57774416130202,16
"3711",31,7.58805396036932,"MLE",7.76107947314545,16
"3712",32,8.28964272603427,"MLE",7.57886931310223,16
"3713",33,7.85736696297526,"MLE",7.98291392336278,16
"3714",34,7.68073808953333,"MLE",7.773153632438,16
"3715",35,7.69367293087691,"MLE",7.65101059327952,16
"3716",36,7.27707793828183,"MLE",7.66064416537815,16
"3717",37,7.22675867864241,"MLE",7.29854183380439,16
"3718",38,6.83868573815973,"MLE",7.24791923803675,16
"3719",39,6.83648550214447,"MLE",6.81319356312505,16
"3720",40,7.20181723741119,"MLE",6.81052119267511,16
"3721",1,5.5,"Allen",5.5,16
"3722",2,5.38413843748528,"Allen",5.50482732789878,16
"3723",3,5.63349720391605,"Allen",5.35502966826304,16
"3724",4,6.23265019241262,"Allen",5.67526203591628,16
"3725",5,5.9333894518779,"Allen",6.4015278505964,16
"3726",6,6.43873200063419,"Allen",6.04773171175518,16
"3727",7,7.08393550659268,"Allen",6.63257214188685,16
"3728",8,7.30639119770539,"Allen",7.27401676071246,16
"3729",9,7.47384462790079,"Allen",7.46177968682664,16
"3730",10,7.56750009954894,"Allen",7.59048832640911,16
"3731",11,7.49369682729906,"Allen",7.65754183691585,16
"3732",12,7.6114813852542,"Allen",7.60500160648507,16
"3733",13,7.47410985305863,"Allen",7.68778068043758,16
"3734",14,7.48792723491738,"Allen",7.59068327949197,16
"3735",15,7.81720798400267,"Allen",7.60080018137091,16
"3736",16,8.33442690486934,"Allen",7.81836517463114,16
"3737",17,8.00473240004931,"Allen",8.06420897463872,16
"3738",18,7.7993319230127,"Allen",7.92139129400048,16
"3739",19,7.58393789226019,"Allen",7.80773876790527,16
"3740",20,7.52153469764064,"Allen",7.66893769365031,16
"3741",21,8.81331853844151,"Allen",7.62508213464467,16
"3742",22,8.05302965667377,"Allen",8.1819564985468,16
"3743",23,7.81820251586818,"Allen",7.9453964389211,16
"3744",24,7.77130394886346,"Allen",7.81895229766285,16
"3745",25,8.11101700532457,"Allen",7.79079891475597,16
"3746",26,7.75039845686052,"Allen",7.97283104642489,16
"3747",27,7.36535500887976,"Allen",7.77794311984483,16
"3748",28,7.94415397492145,"Allen",7.50836972778232,16
"3749",29,7.58666139683521,"Allen",7.88980853068082,16
"3750",30,7.83848973507748,"Allen",7.67081497948193,16
"3751",31,7.58805396036932,"Allen",7.83083492031564,16
"3752",32,8.28964272603427,"Allen",7.67177366762606,16
"3753",33,7.85736696297526,"Allen",8.04772808765363,16
"3754",34,7.68073808953333,"Allen",7.84173043363811,16
"3755",35,7.69367293087691,"Allen",7.73375409610088,16
"3756",36,7.27707793828183,"Allen",7.74211574154895,16
"3757",37,7.22675867864241,"Allen",7.43811327021764,16
"3758",38,6.83868573815973,"Allen",7.39671579383496,16
"3759",39,6.83648550214447,"Allen",7.04619937336055,16
"3760",40,7.20181723741119,"Allen",7.04406192285553,16
"3761",1,5.5,"Ricker",5.5,16
"3762",2,5.38413843748528,"Ricker",5.89042713779127,16
"3763",3,5.63349720391605,"Ricker",5.78587398185228,16
"3764",4,6.23265019241262,"Ricker",6.00993783950353,16
"3765",5,5.9333894518779,"Ricker",6.53386001917249,16
"3766",6,6.43873200063419,"Ricker",6.27470536397268,16
"3767",7,7.08393550659268,"Ricker",6.7094225275717,16
"3768",8,7.30639119770539,"Ricker",7.24403992358962,16
"3769",9,7.47384462790079,"Ricker",7.42316859264221,16
"3770",10,7.56750009954894,"Ricker",7.55627646511779,16
"3771",11,7.49369682729906,"Ricker",7.63007907571132,16
"3772",12,7.6114813852542,"Ricker",7.57195889684751,16
"3773",13,7.47410985305863,"Ricker",7.66457872332826,16
"3774",14,7.48792723491738,"Ricker",7.55648611876454,16
"3775",15,7.81720798400267,"Ricker",7.56740328809598,16
"3776",16,8.33442690486934,"Ricker",7.82461521387079,16
"3777",17,8.00473240004931,"Ricker",8.21733196162732,16
"3778",18,7.7993319230127,"Ricker",7.96858287174497,16
"3779",19,7.58393789226019,"Ricker",7.81079648168194,16
"3780",20,7.52153469764064,"Ricker",7.6429849937196,16
"3781",21,8.81331853844151,"Ricker",7.59391481697873,16
"3782",22,8.05302965667377,"Ricker",8.56888191446948,16
"3783",23,7.81820251586818,"Ricker",8.00536911311442,16
"3784",24,7.77130394886346,"Ricker",7.82538353101536,16
"3785",25,8.11101700532457,"Ricker",7.7890966833791,16
"3786",26,7.75039845686052,"Ricker",8.04937815754426,16
"3787",27,7.36535500887976,"Ricker",7.77288471860467,16
"3788",28,7.94415397492145,"Ricker",7.47020751070782,16
"3789",29,7.58666139683521,"Ricker",7.92227323495356,16
"3790",30,7.83848973507748,"Ricker",7.64512195230333,16
"3791",31,7.58805396036932,"Ricker",7.84104507911383,16
"3792",32,8.28964272603427,"Ricker",7.64621445726996,16
"3793",33,7.85736696297526,"Ricker",8.18386740742325,16
"3794",34,7.68073808953333,"Ricker",7.85559900986295,16
"3795",35,7.69367293087691,"Ricker",7.71870001066062,16
"3796",36,7.27707793828183,"Ricker",7.72878034929262,16
"3797",37,7.22675867864241,"Ricker",7.3997151503965,16
"3798",38,6.83868573815973,"Ricker",7.3593485462233,16
"3799",39,6.83648550214447,"Ricker",7.04348596025017,16
"3800",40,7.20181723741119,"Ricker",7.04167202916161,16
"3801",1,5.5,"Myers",5.5,16
"3802",2,5.38413843748528,"Myers",5.92489989932685,16
"3803",3,5.63349720391605,"Myers",5.81066841854445,16
"3804",4,6.23265019241262,"Myers",6.05364586185051,16
"3805",5,5.9333894518779,"Myers",6.59445945785003,16
"3806",6,6.43873200063419,"Myers",6.33179946611117,16
"3807",7,7.08393550659268,"Myers",6.76694891670316,16
"3808",8,7.30639119770539,"Myers",7.2651121028217,16
"3809",9,7.47384462790079,"Myers",7.42299145720083,16
"3810",10,7.56750009954894,"Myers",7.53741994565722,16
"3811",11,7.49369682729906,"Myers",7.5998145384624,16
"3812",12,7.6114813852542,"Myers",7.55074074833779,16
"3813",13,7.47410985305863,"Myers",7.62872598675036,16
"3814",14,7.48792723491738,"Myers",7.53759825023624,16
"3815",15,7.81720798400267,"Myers",7.54687465296551,16
"3816",16,8.33442690486934,"Myers",7.76072917420269,16
"3817",17,8.00473240004931,"Myers",8.07022847962506,16
"3818",18,7.7993319230127,"Myers",7.87654374867184,16
"3819",19,7.58393789226019,"Myers",7.74946724583696,16
"3820",20,7.52153469764064,"Myers",7.61064897842872,16
"3821",21,8.81331853844151,"Myers",7.56933360468647,16
"3822",22,8.05302965667377,"Myers",8.33049325705622,16
"3823",23,7.81820251586818,"Myers",7.9056958401796,16
"3824",24,7.77130394886346,"Myers",7.76135458241103,16
"3825",25,8.11101700532457,"Myers",7.73173070029113,16
"3826",26,7.75039845686052,"Myers",7.94033816561209,16
"3827",27,7.36535500887976,"Myers",7.71843835757619,16
"3828",28,7.94415397492145,"Myers",7.46370916341823,16
"3829",29,7.58666139683521,"Myers",7.83959056979,16
"3830",30,7.83848973507748,"Myers",7.61244074902003,16
"3831",31,7.58805396036932,"Myers",7.77408580778737,16
"3832",32,8.28964272603427,"Myers",7.61335653846797,16
"3833",33,7.85736696297526,"Myers",8.04463885274909,16
"3834",34,7.68073808953333,"Myers",7.78588723099328,16
"3835",35,7.69367293087691,"Myers",7.67375451041197,16
"3836",36,7.27707793828183,"Myers",7.68209738894889,16
"3837",37,7.22675867864241,"Myers",7.40257499332233,16
"3838",38,6.83868573815973,"Myers",7.36725614520416,16
"3839",39,6.83648550214447,"Myers",7.08299575172715,16
"3840",40,7.20181723741119,"Myers",7.08132259607342,16
"3841",1,5.5,"GP",5.68271160649955,17
"3842",2,5.38413843748528,"GP",5.54925181362055,17
"3843",3,5.63349720391605,"GP",5.83444761073176,17
"3844",4,6.23265019241262,"GP",6.47877129216753,17
"3845",5,5.9333894518779,"GP",6.16546232183235,17
"3846",6,6.43873200063419,"GP",6.68254072153177,17
"3847",7,7.08393550659268,"GP",7.24284642699541,17
"3848",8,7.30639119770539,"GP",7.40460526397014,17
"3849",9,7.47384462790079,"GP",7.51459927018312,17
"3850",10,7.56750009954894,"GP",7.57154694235669,17
"3851",11,7.49369682729906,"GP",7.52694771388435,17
"3852",12,7.6114813852542,"GP",7.59713613099997,17
"3853",13,7.47410985305863,"GP",7.51476516779442,17
"3854",14,7.48792723491738,"GP",7.52337448469369,17
"3855",15,7.81720798400267,"GP",7.70684566581697,17
"3856",16,8.33442690486934,"GP",7.9076346356207,17
"3857",17,8.00473240004931,"GP",7.7922194309893,17
"3858",18,7.7993319230127,"GP",7.697973304467,17
"3859",19,7.58393789226019,"GP",7.58119765373379,17
"3860",20,7.52153469764064,"GP",7.54401347697937,17
"3861",21,8.81331853844151,"GP",7.99518251187106,17
"3862",22,8.05302965667377,"GP",7.81190918779742,17
"3863",23,7.81820251586818,"GP",7.70733583832296,17
"3864",24,7.77130394886346,"GP",7.68380684448551,17
"3865",25,8.11101700532457,"GP",7.83429396882533,17
"3866",26,7.75039845686052,"GP",7.6730383817623,17
"3867",27,7.36535500887976,"GP",7.44451580666671,17
"3868",28,7.94415397492145,"GP",7.76618630399933,17
"3869",29,7.58666139683521,"GP",7.58278676947731,17
"3870",30,7.83848973507748,"GP",7.7172432908013,17
"3871",31,7.58805396036932,"GP",7.58359803215944,17
"3872",32,8.28964272603427,"GP",7.89458243131412,17
"3873",33,7.85736696297526,"GP",7.72631500267556,17
"3874",34,7.68073808953333,"GP",7.63591697350339,17
"3875",35,7.69367293087691,"GP",7.64295362916823,17
"3876",36,7.27707793828183,"GP",7.38429479784901,17
"3877",37,7.22675867864241,"GP",7.34870958004646,17
"3878",38,6.83868573815973,"GP",7.0449882176901,17
"3879",39,6.83648550214447,"GP",7.0431246067631,17
"3880",40,7.20181723741119,"GP",7.33073693301257,17
"3881",1,5.5,"True",5.5,17
"3882",2,5.38413843748528,"True",5.71909509234927,17
"3883",3,5.63349720391605,"True",5.55589185513903,17
"3884",4,6.23265019241262,"True",5.90370178618359,17
"3885",5,5.9333894518779,"True",6.67173877524302,17
"3886",6,6.43873200063419,"True",6.30205261336741,17
"3887",7,7.08393550659268,"True",6.90694081465175,17
"3888",8,7.30639119770539,"True",7.51940091826339,17
"3889",9,7.47384462790079,"True",7.68093385361522,17
"3890",10,7.56750009954894,"True",7.78411699548506,17
"3891",11,7.49369682729906,"True",7.83471214587007,17
"3892",12,7.6114813852542,"True",7.79527242741411,17
"3893",13,7.47410985305863,"True",7.85668177462676,17
"3894",14,7.48792723491738,"True",7.78426755170921,17
"3895",15,7.81720798400267,"True",7.79205414139718,17
"3896",16,8.33442690486934,"True",7.94402483682204,17
"3897",17,8.00473240004931,"True",8.04899461841792,17
"3898",18,7.7993319230127,"True",8.00117618839111,17
"3899",19,7.58393789226019,"True",7.93745223401644,17
"3900",20,7.52153469764064,"True",7.84305779571762,17
"3901",21,8.81331853844151,"True",7.81052582472943,17
"3902",22,8.05302965667377,"True",7.9992194205289,17
"3903",23,7.81820251586818,"True",8.01238897490497,17
"3904",24,7.77130394886346,"True",7.94438478141476,17
"3905",25,8.11101700532457,"True",7.92675534291566,17
"3906",26,7.75039845686052,"True",8.02394557755947,17
"3907",27,7.36535500887976,"True",7.9184659701507,17
"3908",28,7.94415397492145,"True",7.71910575940164,17
"3909",29,7.58666139683521,"True",7.98507689954144,17
"3910",30,7.83848973507748,"True",7.84442505165979,17
"3911",31,7.58805396036932,"True",7.95159544456624,17
"3912",32,8.28964272603427,"True",7.84512244370179,17
"3913",33,7.85736696297526,"True",8.04645170503523,17
"3914",34,7.68073808953333,"True",7.95807908556951,17
"3915",35,7.69367293087691,"True",7.88893541072923,17
"3916",36,7.27707793828183,"True",7.89464019574851,17
"3917",37,7.22675867864241,"True",7.66122262941851,17
"3918",38,6.83868573815973,"True",7.62625997965728,17
"3919",39,6.83648550214447,"True",7.31058606585156,17
"3920",40,7.20181723741119,"True",7.30857328161409,17
"3921",1,5.5,"MLE",5.5,17
"3922",2,5.38413843748528,"MLE",4.90283933778807,17
"3923",3,5.63349720391605,"MLE",4.723108430783,17
"3924",4,6.23265019241262,"MLE",5.10911813326201,17
"3925",5,5.9333894518779,"MLE",6.00548713519819,17
"3926",6,6.43873200063419,"MLE",5.56578037222135,17
"3927",7,7.08393550659268,"MLE",6.2946808349879,17
"3928",8,7.30639119770539,"MLE",7.09677079480657,17
"3929",9,7.47384462790079,"MLE",7.32737992114767,17
"3930",10,7.56750009954894,"MLE",7.48261705897231,17
"3931",11,7.49369682729906,"MLE",7.56213973802743,17
"3932",12,7.6114813852542,"MLE",7.4999201572615,17
"3933",13,7.47410985305863,"MLE",7.59761616102427,17
"3934",14,7.48792723491738,"MLE",7.48284979593391,17
"3935",15,7.81720798400267,"MLE",7.49491596102417,17
"3936",16,8.33442690486934,"MLE",7.74718321396547,17
"3937",17,8.00473240004931,"MLE",7.99715757973881,17
"3938",18,7.7993319230127,"MLE",7.85916229120686,17
"3939",19,7.58393789226019,"MLE",7.73527902111483,17
"3940",20,7.52153469764064,"MLE",7.57554015050174,17
"3941",21,8.81331853844151,"MLE",7.52378081188033,17
"3942",22,8.05302965667377,"MLE",8.05934048244258,17
"3943",23,7.81820251586818,"MLE",7.88412639512122,17
"3944",24,7.77130394886346,"MLE",7.74783929813397,17
"3945",25,8.11101700532457,"MLE",7.71619057282209,17
"3946",26,7.75039845686052,"MLE",7.91196674499667,17
"3947",27,7.36535500887976,"MLE",7.70161765465474,17
"3948",28,7.94415397492145,"MLE",7.38390726650975,17
"3949",29,7.58666139683521,"MLE",7.82558839247405,17
"3950",30,7.83848973507748,"MLE",7.57774416130202,17
"3951",31,7.58805396036932,"MLE",7.76107947314545,17
"3952",32,8.28964272603427,"MLE",7.57886931310223,17
"3953",33,7.85736696297526,"MLE",7.98291392336278,17
"3954",34,7.68073808953333,"MLE",7.773153632438,17
"3955",35,7.69367293087691,"MLE",7.65101059327952,17
"3956",36,7.27707793828183,"MLE",7.66064416537815,17
"3957",37,7.22675867864241,"MLE",7.29854183380439,17
"3958",38,6.83868573815973,"MLE",7.24791923803675,17
"3959",39,6.83648550214447,"MLE",6.81319356312505,17
"3960",40,7.20181723741119,"MLE",6.81052119267511,17
"3961",1,5.5,"Allen",5.5,17
"3962",2,5.38413843748528,"Allen",5.76672613581389,17
"3963",3,5.63349720391605,"Allen",5.64046067093284,17
"3964",4,6.23265019241262,"Allen",5.90968619521671,17
"3965",5,5.9333894518779,"Allen",6.51248339691955,17
"3966",6,6.43873200063419,"Allen",6.21990512230712,17
"3967",7,7.08393550659268,"Allen",6.70293637125449,17
"3968",8,7.30639119770539,"Allen",7.2331091361988,17
"3969",9,7.47384462790079,"Allen",7.39036146512481,17
"3970",10,7.56750009954894,"Allen",7.49943367586216,17
"3971",11,7.49369682729906,"Allen",7.55685503302272,17
"3972",12,7.6114813852542,"Allen",7.5118220701955,17
"3973",13,7.47410985305863,"Allen",7.58291965266753,17
"3974",14,7.48792723491738,"Allen",7.49959994952878,17
"3975",15,7.81720798400267,"Allen",7.50823363513615,17
"3976",16,8.33442690486934,"Allen",7.69707077783819,17
"3977",17,8.00473240004931,"Allen",7.92584255512837,17
"3978",18,7.7993319230127,"Allen",7.78976765117311,17
"3979",19,7.58393789226019,"Allen",7.68766484504335,17
"3980",20,7.52153469764064,"Allen",7.56666430142409,17
"3981",21,8.81331853844151,"Allen",7.52899782734704,17
"3982",22,8.05302965667377,"Allen",8.0610541582827,17
"3983",23,7.81820251586818,"Allen",7.81186001017815,17
"3984",24,7.77130394886346,"Allen",7.69759118466659,17
"3985",25,8.11101700532457,"Allen",7.67271941688356,17
"3986",26,7.75039845686052,"Allen",7.83741172603622,17
"3987",27,7.36535500887976,"Allen",7.66141506169901,17
"3988",28,7.94415397492145,"Allen",7.42969468314873,17
"3989",29,7.58666139683521,"Allen",7.76102140144582,17
"3990",30,7.83848973507748,"Allen",7.56828175638252,17
"3991",31,7.58805396036932,"Allen",7.70814023714803,17
"3992",32,8.28964272603427,"Allen",7.56910792481518,17
"3993",33,7.85736696297526,"Allen",7.90939724040844,17
"3994",34,7.68073808953333,"Allen",7.71784189270144,17
"3995",35,7.69367293087691,"Allen",7.62278446786338,17
"3996",36,7.27707793828183,"Allen",7.63006916540214,17
"3997",37,7.22675867864241,"Allen",7.37043677982188,17
"3998",38,6.83868573815973,"Allen",7.33566497524575,17
"3999",39,6.83648550214447,"Allen",7.0440826181476,17
"4000",40,7.20181723741119,"Allen",7.04231501869574,17
"4001",1,5.5,"Ricker",5.5,17
"4002",2,5.38413843748528,"Ricker",5.60051699998555,17
"4003",3,5.63349720391605,"Ricker",5.4847582713415,17
"4004",4,6.23265019241262,"Ricker",5.73377840132863,17
"4005",5,5.9333894518779,"Ricker",6.3303283593138,17
"4006",6,6.43873200063419,"Ricker",6.03268333507211,17
"4007",7,7.08393550659268,"Ricker",6.53493185028667,17
"4008",8,7.30639119770539,"Ricker",7.17358230473131,17
"4009",9,7.47384462790079,"Ricker",7.39310350755435,17
"4010",10,7.56750009954894,"Ricker",7.55812004976722,17
"4011",11,7.49369682729906,"Ricker",7.65032728291534,17
"4012",12,7.6114813852542,"Ricker",7.57767037458718,17
"4013",13,7.47410985305863,"Ricker",7.69360736017061,17
"4014",14,7.48792723491738,"Ricker",7.55838126000295,17
"4015",15,7.81720798400267,"Ricker",7.57198879859612,17
"4016",16,8.33442690486934,"Ricker",7.89587499255692,17
"4017",17,8.00473240004931,"Ricker",8.40309656786918,17
"4018",18,7.7993319230127,"Ricker",8.07998972762703,17
"4019",19,7.58393789226019,"Ricker",7.87831118504862,17
"4020",20,7.52153469764064,"Ricker",7.66650458057436,17
"4021",21,8.81331853844151,"Ricker",7.60508030947552,17
"4022",22,8.05302965667377,"Ricker",8.87107527036594,17
"4023",23,7.81820251586818,"Ricker",8.12736919038344,17
"4024",24,7.77130394886346,"Ricker",7.89685208690624,17
"4025",25,8.11101700532457,"Ricker",7.85076831493761,17
"4026",26,7.75039845686052,"Ricker",8.18423317349759,17
"4027",27,7.36535500887976,"Ricker",7.83022108969278,17
"4028",28,7.94415397492145,"Ricker",7.45123156287263,17
"4029",29,7.58666139683521,"Ricker",8.02053953495365,17
"4030",30,7.83848973507748,"Ricker",7.66918474296805,17
"4031",31,7.58805396036932,"Ricker",7.91678209925581,17
"4032",32,8.28964272603427,"Ricker",7.67055512509721,17
"4033",33,7.85736696297526,"Ricker",8.35925155856117,17
"4034",34,7.68073808953333,"Ricker",7.935324372975,17
"4035",35,7.69367293087691,"Ricker",7.76173254874381,17
"4036",36,7.27707793828183,"Ricker",7.77445235628119,17
"4037",37,7.22675867864241,"Ricker",7.36419670258573,17
"4038",38,6.83868573815973,"Ricker",7.3145611731417,17
"4039",39,6.83648550214447,"Ricker",6.9311667931452,17
"4040",40,7.20181723741119,"Ricker",6.92899007988166,17
"4041",1,5.5,"Myers",5.5,17
"4042",2,5.38413843748528,"Myers",5.79457342292762,17
"4043",3,5.63349720391605,"Myers",5.6832491845704,17
"4044",4,6.23265019241262,"Myers",5.92183478442554,17
"4045",5,5.9333894518779,"Myers",6.4797442753233,17
"4046",6,6.43873200063419,"Myers",6.2037880428607,17
"4047",7,7.08393550659268,"Myers",6.66665845217225,17
"4048",8,7.30639119770539,"Myers",7.23560687944705,17
"4049",9,7.47384462790079,"Myers",7.42614570442841,17
"4050",10,7.56750009954894,"Myers",7.56770167441673,17
"4051",11,7.49369682729906,"Myers",7.64617760236896,17
"4052",12,7.6114813852542,"Myers",7.58437777571424,17
"4053",13,7.47410985305863,"Myers",7.68285929901822,17
"4054",14,7.48792723491738,"Myers",7.56792461439732,17
"4055",15,7.81720798400267,"Myers",7.57953355005777,17
"4056",16,8.33442690486934,"Myers",7.8529980828907,17
"4057",17,8.00473240004931,"Myers",8.2703960668578,17
"4058",18,7.7993319230127,"Myers",8.00602888082311,17
"4059",19,7.58393789226019,"Myers",7.83830825932171,17
"4060",20,7.52153469764064,"Myers",7.65989998506353,17
"4061",21,8.81331853844151,"Myers",7.60772429174886,17
"4062",22,8.05302965667377,"Myers",8.64398502900304,17
"4063",23,7.81820251586818,"Myers",8.04512768424231,17
"4064",24,7.77130394886346,"Myers",7.85381482606926,17
"4065",25,8.11101700532457,"Myers",7.81524012664409,17
"4066",26,7.75039845686052,"Myers",8.09190184727331,17
"4067",27,7.36535500887976,"Myers",7.79800551538706,17
"4068",28,7.94415397492145,"Myers",7.47617301692411,17
"4069",29,7.58666139683521,"Myers",7.95680622650886,17
"4070",30,7.83848973507748,"Myers",7.66217211217425,17
"4071",31,7.58805396036932,"Myers",7.87046335669255,17
"4072",32,8.28964272603427,"Myers",7.66333371874488,17
"4073",33,7.85736696297526,"Myers",8.23483262330961,17
"4074",34,7.68073808953333,"Myers",7.88593422454995,17
"4075",35,7.69367293087691,"Myers",7.74040053914675,17
"4076",36,7.27707793828183,"Myers",7.75111744740065,17
"4077",37,7.22675867864241,"Myers",7.40120104411481,17
"4078",38,6.83868573815973,"Myers",7.35826593854293,17
"4079",39,6.83648550214447,"Myers",7.02222112290051,17
"4080",40,7.20181723741119,"Myers",7.02029086341513,17
"4081",1,5.5,"GP",5.8749087204594,18
"4082",2,5.38413843748528,"GP",5.75198128973645,18
"4083",3,5.63349720391605,"GP",6.01378001827979,18
"4084",4,6.23265019241262,"GP",6.59533501172274,18
"4085",5,5.9333894518779,"GP",6.3139228649701,18
"4086",6,6.43873200063419,"GP",6.77753911668271,18
"4087",7,7.08393550659268,"GP",7.27971013597155,18
"4088",8,7.30639119770539,"GP",7.42683597885697,18
"4089",9,7.47384462790079,"GP",7.52823219628411,18
"4090",10,7.56750009954894,"GP",7.58136079916118,18
"4091",11,7.49369682729906,"GP",7.53971014941261,18
"4092",12,7.6114813852542,"GP",7.60541276403523,18
"4093",13,7.47410985305863,"GP",7.52838630022201,18
"4094",14,7.48792723491738,"GP",7.5363863622702,18
"4095",15,7.81720798400267,"GP",7.71021021459153,18
"4096",16,8.33442690486934,"GP",7.91644908311199,18
"4097",17,8.00473240004931,"GP",7.7945280556997,18
"4098",18,7.7993319230127,"GP",7.70161161376737,18
"4099",19,7.58393789226019,"GP",7.59041734516255,18
"4100",20,7.52153469764064,"GP",7.55560960774794,18
"4101",21,8.81331853844151,"GP",8.03318297081909,18
"4102",22,8.05302965667377,"GP",7.81449474904976,18
"4103",23,7.81820251586818,"GP",7.71068576592878,18
"4104",24,7.77130394886346,"GP",7.68793464766968,18
"4105",25,8.11101700532457,"GP",7.83751520508714,18
"4106",26,7.75039845686052,"GP",7.67757804790387,18
"4107",27,7.36535500887976,"GP",7.46346850949022,18
"4108",28,7.94415397492145,"GP",7.7684684630331,18
"4109",29,7.58666139683521,"GP",7.59191023260532,18
"4110",30,7.83848973507748,"GP",7.72032030543092,18
"4111",31,7.58805396036932,"GP",7.59267279613073,18
"4112",32,8.28964272603427,"GP",7.90187140566906,18
"4113",33,7.85736696297526,"GP",7.72917249992556,18
"4114",34,7.68073808953333,"GP",7.64211572774077,18
"4115",35,7.69367293087691,"GP",7.64881108547177,18
"4116",36,7.27707793828183,"GP",7.4082521509191,18
"4117",37,7.22675867864241,"GP",7.3757783928659,18
"4118",38,6.83868573815973,"GP",7.10163576089092,18
"4119",39,6.83648550214447,"GP",7.09996506279068,18
"4120",40,7.20181723741119,"GP",7.35941552759585,18
"4121",1,5.5,"True",5.5,18
"4122",2,5.38413843748528,"True",5.71909509234927,18
"4123",3,5.63349720391605,"True",5.55589185513903,18
"4124",4,6.23265019241262,"True",5.90370178618359,18
"4125",5,5.9333894518779,"True",6.67173877524302,18
"4126",6,6.43873200063419,"True",6.30205261336741,18
"4127",7,7.08393550659268,"True",6.90694081465175,18
"4128",8,7.30639119770539,"True",7.51940091826339,18
"4129",9,7.47384462790079,"True",7.68093385361522,18
"4130",10,7.56750009954894,"True",7.78411699548506,18
"4131",11,7.49369682729906,"True",7.83471214587007,18
