"","allee","replicate","sim","value","noise","L1"
"1314",5,"14","2",0.897058823529412,0.05,5
"1315",5,"15","2",0.892857142857143,0.05,5
"1316",5,"16","2",0.898876404494382,0.05,5
"1317",5,"17","2",0.903614457831325,0.05,5
"1318",5,"18","2",0.906976744186046,0.05,5
"1319",5,"19","2",0.901098901098901,0.05,5
"1320",5,"20","2",0.883720930232558,0.05,5
"1321",5,"21","2",0.89873417721519,0.05,5
"1322",5,"22","2",0.9,0.05,5
"1323",5,"23","2",0.908045977011494,0.05,5
"1324",5,"24","2",0.887323943661972,0.05,5
"1325",5,"25","2",0.893617021276596,0.05,5
"1326",5,"26","2",0.911111111111111,0.05,5
"1327",5,"27","2",0.908256880733945,0.05,5
"1328",5,"28","2",0.936507936507937,0.05,5
"1329",5,"29","2",0.898876404494382,0.05,5
"1330",5,"30","2",0.898989898989899,0.05,5
"1331",5,"31","2",0.904761904761905,0.05,5
"1332",5,"32","2",0.91304347826087,0.05,5
"1333",5,"33","2",0.9125,0.05,5
"1334",5,"34","2",0.9,0.05,5
"1335",5,"35","2",0.891566265060241,0.05,5
"1336",5,"36","2",0.89010989010989,0.05,5
"1337",5,"37","2",0.897435897435898,0.05,5
"1338",5,"38","2",0.903846153846154,0.05,5
"1339",5,"39","2",0.884615384615385,0.05,5
"1340",5,"40","2",0.911392405063291,0.05,5
"1341",5,"41","2",0.906976744186046,0.05,5
"1342",5,"42","2",0.904761904761905,0.05,5
"1343",5,"43","2",0.914634146341463,0.05,5
"1344",5,"44","2",0.894117647058824,0.05,5
"1345",5,"45","2",0.901098901098901,0.05,5
"1346",5,"46","2",0.906976744186046,0.05,5
"1347",5,"47","2",0.906976744186046,0.05,5
"1348",5,"48","2",0.919191919191919,0.05,5
"1349",5,"49","2",0.908045977011494,0.05,5
"1350",5,"50","2",0.905263157894737,0.05,5
"1351",5,"51","2",0.9,0.05,5
"1352",5,"52","2",0.897058823529412,0.05,5
"1353",5,"53","2",0.909090909090909,0.05,5
"1354",5,"54","2",0.903225806451613,0.05,5
"1355",5,"55","2",0.903225806451613,0.05,5
"1356",5,"56","2",0.91304347826087,0.05,5
"1357",5,"57","2",0.908045977011494,0.05,5
"1358",5,"58","2",0.888888888888889,0.05,5
"1359",5,"59","2",0.882978723404255,0.05,5
"1360",5,"60","2",0.91,0.05,5
"1361",5,"61","2",0.9,0.05,5
"1362",5,"62","2",0.8875,0.05,5
"1363",5,"63","2",0.91743119266055,0.05,5
"1364",5,"64","2",0.917525773195876,0.05,5
"1365",5,"65","2",0.876543209876543,0.05,5
"1366",5,"66","2",0.904255319148936,0.05,5
"1367",5,"67","2",0.898876404494382,0.05,5
"1368",5,"68","2",0.902912621359223,0.05,5
"1369",5,"69","2",0.918604651162791,0.05,5
"1370",5,"70","2",0.911111111111111,0.05,5
"1371",5,"71","2",0.89041095890411,0.05,5
"1372",5,"72","2",0.90625,0.05,5
"1373",5,"73","2",0.911111111111111,0.05,5
"1374",5,"74","2",0.894117647058824,0.05,5
"1375",5,"75","2",0.917647058823529,0.05,5
"1376",5,"76","2",0.89041095890411,0.05,5
"1377",5,"77","2",0.882352941176471,0.05,5
"1378",5,"78","2",0.91566265060241,0.05,5
"1379",5,"79","2",0.901960784313726,0.05,5
"1380",5,"80","2",0.896103896103896,0.05,5
"1381",5,"81","2",0.904255319148936,0.05,5
"1382",5,"82","2",0.888888888888889,0.05,5
"1383",5,"83","2",0.916666666666667,0.05,5
"1384",5,"84","2",0.919540229885057,0.05,5
"1385",5,"85","2",0.914634146341463,0.05,5
"1386",5,"86","2",0.904761904761905,0.05,5
"1387",5,"87","2",0.908045977011494,0.05,5
"1388",5,"88","2",0.917647058823529,0.05,5
"1389",5,"89","2",0.9,0.05,5
"1390",5,"90","2",0.906976744186046,0.05,5
"1391",5,"91","2",0.912087912087912,0.05,5
"1392",5,"92","2",0.909090909090909,0.05,5
"1393",5,"93","2",0.91025641025641,0.05,5
"1394",5,"94","2",0.89041095890411,0.05,5
"1395",5,"95","2",0.91,0.05,5
"1396",5,"96","2",0.897959183673469,0.05,5
"1397",5,"97","2",0.910112359550562,0.05,5
"1398",5,"98","2",0.897435897435898,0.05,5
"1399",5,"99","2",0.910112359550562,0.05,5
"1400",5,"100","2",0.89873417721519,0.05,5
"1401",5,"1","3",0.989010989010989,0.05,5
"1402",5,"2","3",1,0.05,5
"1403",5,"3","3",1,0.05,5
"1404",5,"4","3",0.98876404494382,0.05,5
"1405",5,"5","3",0.988372093023256,0.05,5
"1406",5,"6","3",0.988636363636364,0.05,5
"1407",5,"7","3",0.989690721649484,0.05,5
"1408",5,"8","3",0.975903614457831,0.05,5
"1409",5,"9","3",1,0.05,5
"1410",5,"10","3",0.987951807228916,0.05,5
"1411",5,"11","3",1,0.05,5
"1412",5,"12","3",0.977011494252873,0.05,5
"1413",5,"13","3",0.987654320987654,0.05,5
"1414",5,"14","3",1,0.05,5
"1415",5,"15","3",0.988095238095238,0.05,5
"1416",5,"16","3",0.98876404494382,0.05,5
"1417",5,"17","3",0.975903614457831,0.05,5
"1418",5,"18","3",0.988372093023256,0.05,5
"1419",5,"19","3",0.989010989010989,0.05,5
"1420",5,"20","3",0.976744186046512,0.05,5
"1421",5,"21","3",0.987341772151899,0.05,5
"1422",5,"22","3",0.977777777777778,0.05,5
"1423",5,"23","3",0.988505747126437,0.05,5
"1424",5,"24","3",0.985915492957747,0.05,5
"1425",5,"25","3",0.98936170212766,0.05,5
"1426",5,"26","3",0.988888888888889,0.05,5
"1427",5,"27","3",0.981651376146789,0.05,5
"1428",5,"28","3",1,0.05,5
"1429",5,"29","3",0.98876404494382,0.05,5
"1430",5,"30","3",0.97979797979798,0.05,5
"1431",5,"31","3",0.988095238095238,0.05,5
"1432",5,"32","3",0.978260869565217,0.05,5
"1433",5,"33","3",1,0.05,5
"1434",5,"34","3",0.9875,0.05,5
"1435",5,"35","3",0.975903614457831,0.05,5
"1436",5,"36","3",0.978021978021978,0.05,5
"1437",5,"37","3",0.987179487179487,0.05,5
"1438",5,"38","3",0.980769230769231,0.05,5
"1439",5,"39","3",0.974358974358974,0.05,5
"1440",5,"40","3",0.987341772151899,0.05,5
"1441",5,"41","3",0.988372093023256,0.05,5
"1442",5,"42","3",0.988095238095238,0.05,5
"1443",5,"43","3",0.98780487804878,0.05,5
"1444",5,"44","3",0.976470588235294,0.05,5
"1445",5,"45","3",0.989010989010989,0.05,5
"1446",5,"46","3",0.988372093023256,0.05,5
"1447",5,"47","3",0.988372093023256,0.05,5
"1448",5,"48","3",0.97979797979798,0.05,5
"1449",5,"49","3",1,0.05,5
"1450",5,"50","3",0.978947368421053,0.05,5
"1451",5,"51","3",0.988888888888889,0.05,5
"1452",5,"52","3",0.985294117647059,0.05,5
"1453",5,"53","3",1,0.05,5
"1454",5,"54","3",0.989247311827957,0.05,5
"1455",5,"55","3",0.978494623655914,0.05,5
"1456",5,"56","3",0.989130434782609,0.05,5
"1457",5,"57","3",0.977011494252873,0.05,5
"1458",5,"58","3",0.977777777777778,0.05,5
"1459",5,"59","3",0.978723404255319,0.05,5
"1460",5,"60","3",0.98,0.05,5
"1461",5,"61","3",0.988888888888889,0.05,5
"1462",5,"62","3",0.9875,0.05,5
"1463",5,"63","3",0.981651376146789,0.05,5
"1464",5,"64","3",0.989690721649484,0.05,5
"1465",5,"65","3",0.975308641975309,0.05,5
"1466",5,"66","3",0.98936170212766,0.05,5
"1467",5,"67","3",0.98876404494382,0.05,5
"1468",5,"68","3",0.990291262135922,0.05,5
"1469",5,"69","3",1,0.05,5
"1470",5,"70","3",0.988888888888889,0.05,5
"1471",5,"71","3",0.986301369863014,0.05,5
"1472",5,"72","3",0.979166666666667,0.05,5
"1473",5,"73","3",0.988888888888889,0.05,5
"1474",5,"74","3",0.988235294117647,0.05,5
"1475",5,"75","3",0.988235294117647,0.05,5
"1476",5,"76","3",0.972602739726027,0.05,5
"1477",5,"77","3",1,0.05,5
"1478",5,"78","3",0.987951807228916,0.05,5
"1479",5,"79","3",0.980392156862745,0.05,5
"1480",5,"80","3",0.987012987012987,0.05,5
"1481",5,"81","3",0.978723404255319,0.05,5
"1482",5,"82","3",1,0.05,5
"1483",5,"83","3",1,0.05,5
"1484",5,"84","3",0.988505747126437,0.05,5
"1485",5,"85","3",0.98780487804878,0.05,5
"1486",5,"86","3",0.976190476190476,0.05,5
"1487",5,"87","3",0.988505747126437,0.05,5
"1488",5,"88","3",0.988235294117647,0.05,5
"1489",5,"89","3",0.988888888888889,0.05,5
"1490",5,"90","3",0.988372093023256,0.05,5
"1491",5,"91","3",0.989010989010989,0.05,5
"1492",5,"92","3",0.988636363636364,0.05,5
"1493",5,"93","3",0.987179487179487,0.05,5
"1494",5,"94","3",1,0.05,5
"1495",5,"95","3",0.98,0.05,5
"1496",5,"96","3",0.979591836734694,0.05,5
"1497",5,"97","3",0.98876404494382,0.05,5
"1498",5,"98","3",0.987179487179487,0.05,5
"1499",5,"99","3",0.98876404494382,0.05,5
"1500",5,"100","3",0.987341772151899,0.05,5
