"","stock","y","ymin","ymax","variable","value","L1"
"9770",2.75510204081633,2.04030171131954,1.55879169803735,2.52181172460173,"Ricker",3.49088791529586,41
"9771",3.06122448979592,2.37317848257375,1.90971713091783,2.83663983422967,"Ricker",3.82227329574455,41
"9772",3.36734693877551,2.73055007344538,2.29080769010567,3.17029245678509,"Ricker",4.14326548627171,41
"9773",3.6734693877551,3.11002232520654,2.69880174260594,3.52124290780713,"Ricker",4.45409693162558,41
"9774",3.97959183673469,3.50837071649104,3.12935832369067,3.88738310929142,"Ricker",4.7549955103738,41
"9775",4.28571428571429,3.92154981631165,3.57714671734628,4.26595291527702,"Ricker",5.0461846186036,41
"9776",4.59183673469388,4.34473113975702,4.03596790276823,4.65349437674581,"Ricker",5.32788325215259,41
"9777",4.89795918367347,4.77236909269626,4.49891348182487,5.04582470356765,"Ricker",5.60030608739516,41
"9778",5.20408163265306,5.19829818662363,4.95857164342035,5.4380247298269,"Ricker",5.86366356060894,41
"9779",5.51020408163265,5.6158610781794,5.40728263519354,5.82443952116526,"Ricker",6.11816194594574,41
"9780",5.81632653061224,6.018062814428,5.83742729078357,6.19869833807244,"Ricker",6.36400343203075,41
"9781",6.12244897959184,6.39775025597365,6.24170164425796,6.55379886768933,"Ricker",6.60138619721327,41
"9782",6.42857142857143,6.74780909631599,6.61327446974054,6.88234372289143,"Ricker",6.83050448349223,41
"9783",6.73469387755102,7.06137301464648,6.94568513034122,7.17706089895174,"Ricker",7.05154866913895,41
"9784",7.04081632653061,7.33203409779593,7.23231176812103,7.43175642747083,"Ricker",7.2647053400395,41
"9785",7.3469387755102,7.5540485007857,7.46529083551661,7.64280616605479,"Ricker",7.47015735977854,41
"9786",7.6530612244898,7.72252649343565,7.63468411410554,7.81036887276576,"Ricker",7.66808393848612,41
"9787",7.95918367346939,7.83359799912202,7.73131706985824,7.9358789283858,"Ricker",7.85866070046869,41
"9788",8.26530612244898,7.88454653365218,7.75201370395135,8.01707936335301,"Ricker",8.04205975064503,41
"9789",8.57142857142857,7.87390414011842,7.6982351327801,8.04957314745674,"Ricker",8.21844973980771,41
"9790",8.87755102040816,7.80150336633056,7.57249039925405,8.03051633340707,"Ricker",8.38799592872995,41
"9791",9.18367346938776,7.6684829878385,7.37770293190209,7.95926304377492,"Ricker",8.55086025113801,41
"9792",9.48979591836735,7.47724708492589,7.11757460910156,7.83691956075022,"Ricker",8.70720137556823,41
"9793",9.79591836734694,7.23138035994612,6.79680252292395,7.6659581969683,"Ricker",8.85717476612806,41
"9794",10.1020408163265,6.93552255336583,6.42108924317539,7.44995586355628,"Ricker",9.00093274217979,41
"9795",10.4081632653061,6.59520814537773,5.99703066239166,7.19338562836379,"Ricker",9.13862453696554,41
"9796",10.7142857142857,6.21668131098281,5.5319387859908,6.90142383597483,"Ricker",9.27039635519161,41
"9797",11.0204081632653,5.80669060484384,5.03362621216058,6.5797549975271,"Ricker",9.39639142959008,41
"9798",11.3265306122449,5.37227704500247,4.51017633825467,6.23437775175028,"Ricker",9.51675007647536,41
"9799",11.6326530612245,4.92056238246414,3.96971123039333,5.87141353453494,"Ricker",9.63160975031277,41
